Datum,DAX
15.03.2010,5903
16.03.2010,5970
17.03.2010,6024
18.03.2010,6012
19.03.2010,5982
22.03.2010,5987
23.03.2010,6017
24.03.2010,6039
25.03.2010,6132
26.03.2010,6120
29.03.2010,6156
30.03.2010,6142
31.03.2010,6153
01.04.2010,6235
06.04.2010,6252
07.04.2010,6222
08.04.2010,6171
09.04.2010,6249
12.04.2010,6250
13.04.2010,6230
14.04.2010,6278
15.04.2010,6291
16.04.2010,6180
19.04.2010,6162
20.04.2010,6264
21.04.2010,6230
22.04.2010,6168
23.04.2010,6259
26.04.2010,6332
27.04.2010,6159
28.04.2010,6084
29.04.2010,6144
30.04.2010,6135
03.05.2010,6166
04.05.2010,6006
05.05.2010,5958
06.05.2010,5908
07.05.2010,5715
10.05.2010,6017
11.05.2010,6037
12.05.2010,6183
13.05.2010,6251
14.05.2010,6056
17.05.2010,6066
18.05.2010,6155
19.05.2010,5988
20.05.2010,5867
21.05.2010,5829
24.05.2010,5805
25.05.2010,5670
26.05.2010,5758
27.05.2010,5937
28.05.2010,5946
31.05.2010,5964
01.06.2010,5981
02.06.2010,5981
03.06.2010,6054
04.06.2010,5938
07.06.2010,5904
08.06.2010,5868
09.06.2010,5984
10.06.2010,6056
11.06.2010,6047
14.06.2010,6125
15.06.2010,6175
16.06.2010,6190
17.06.2010,6223
18.06.2010,6216
21.06.2010,6292
22.06.2010,6269
23.06.2010,6204
24.06.2010,6115
25.06.2010,6070
28.06.2010,6157
29.06.2010,5952
30.06.2010,5965
01.07.2010,5857
02.07.2010,5834
05.07.2010,5816
06.07.2010,5940
07.07.2010,5992
08.07.2010,6035
09.07.2010,6065
12.07.2010,6077
13.07.2010,6191
14.07.2010,6209
15.07.2010,6149
16.07.2010,6040
19.07.2010,6009
20.07.2010,5967
21.07.2010,5990
22.07.2010,6142
23.07.2010,6166
26.07.2010,6194
27.07.2010,6207
28.07.2010,6178
29.07.2010,6134
30.07.2010,6147
02.08.2010,6292
03.08.2010,6307
04.08.2010,6331
05.08.2010,6333
06.08.2010,6259
09.08.2010,6351
10.08.2010,6286
11.08.2010,6154
12.08.2010,6135
13.08.2010,6110
16.08.2010,6110
17.08.2010,6206
18.08.2010,6186
19.08.2010,6075
20.08.2010,6005
23.08.2010,6010
24.08.2010,5935
25.08.2010,5899
26.08.2010,5912
27.08.2010,5951
30.08.2010,5912
31.08.2010,5925
01.09.2010,6083
02.09.2010,6083
03.09.2010,6134
06.09.2010,6155
07.09.2010,6117
08.09.2010,6164
09.09.2010,6221
10.09.2010,6214
13.09.2010,6261
14.09.2010,6275
15.09.2010,6261
16.09.2010,6249
17.09.2010,6209
20.09.2010,6294
21.09.2010,6275
22.09.2010,6208
23.09.2010,6184
24.09.2010,6298
27.09.2010,6278
28.09.2010,6276
29.09.2010,6246
30.09.2010,6229
01.10.2010,6211
04.10.2010,6134
05.10.2010,6215
06.10.2010,6270
07.10.2010,6276
08.10.2010,6291
11.10.2010,6309
12.10.2010,6304
13.10.2010,6434
14.10.2010,6455
15.10.2010,6492
18.10.2010,6516
19.10.2010,6490
20.10.2010,6524
21.10.2010,6611
22.10.2010,6605
25.10.2010,6639
26.10.2010,6613
27.10.2010,6568
28.10.2010,6595
29.10.2010,6601
01.11.2010,6604
02.11.2010,6654
03.11.2010,6617
04.11.2010,6734
05.11.2010,6754
08.11.2010,6750
09.11.2010,6787
10.11.2010,6719
11.11.2010,6723
12.11.2010,6734
15.11.2010,6790
16.11.2010,6663
17.11.2010,6700
18.11.2010,6832
19.11.2010,6843
22.11.2010,6822
23.11.2010,6705
24.11.2010,6823
25.11.2010,6879
26.11.2010,6848
29.11.2010,6697
30.11.2010,6688
01.12.2010,6866
02.12.2010,6957
03.12.2010,6947
06.12.2010,6954
07.12.2010,7001
08.12.2010,6975
09.12.2010,6964
10.12.2010,7006
13.12.2010,7029
14.12.2010,7027
15.12.2010,7016
16.12.2010,7024
17.12.2010,6982
20.12.2010,7018
21.12.2010,7077
22.12.2010,7067
23.12.2010,7057
27.12.2010,6970
28.12.2010,6972
29.12.2010,6995
30.12.2010,6914
03.01.2011,6989
04.01.2011,6975
05.01.2011,6939
06.01.2011,6981
07.01.2011,6947
10.01.2011,6857
11.01.2011,6941
12.01.2011,7068
13.01.2011,7075
14.01.2011,7075
17.01.2011,7078
18.01.2011,7143
19.01.2011,7082
20.01.2011,7024
21.01.2011,7062
24.01.2011,7067
25.01.2011,7059
26.01.2011,7127
27.01.2011,7155
28.01.2011,7102
31.01.2011,7077
01.02.2011,7184
02.02.2011,7183
03.02.2011,7193
04.02.2011,7216
07.02.2011,7283
08.02.2011,7323
09.02.2011,7320
10.02.2011,7340
11.02.2011,7371
14.02.2011,7396
15.02.2011,7400
16.02.2011,7414
17.02.2011,7405
18.02.2011,7426
21.02.2011,7321
22.02.2011,7318
23.02.2011,7194
24.02.2011,7130
25.02.2011,7185
28.02.2011,7272
01.03.2011,7223
02.03.2011,7181
03.03.2011,7225
04.03.2011,7178
07.03.2011,7161
08.03.2011,7164
09.03.2011,7131
10.03.2011,7063
11.03.2011,6981
14.03.2011,6866
15.03.2011,6647
16.03.2011,6513
17.03.2011,6656
18.03.2011,6664
21.03.2011,6816
22.03.2011,6780
23.03.2011,6804
24.03.2011,6933
25.03.2011,6946
28.03.2011,6938
29.03.2011,6934
30.03.2011,7057
31.03.2011,7041
01.04.2011,7179
04.04.2011,7175
05.04.2011,7175
06.04.2011,7215
07.04.2011,7178
08.04.2011,7217
11.04.2011,7204
12.04.2011,7102
13.04.2011,7177
14.04.2011,7146
15.04.2011,7178
18.04.2011,7026
19.04.2011,7039
20.04.2011,7249
21.04.2011,7295
26.04.2011,7356
27.04.2011,7404
28.04.2011,7475
29.04.2011,7514
02.05.2011,7527
03.05.2011,7500
04.05.2011,7373
05.05.2011,7376
06.05.2011,7492
09.05.2011,7410
10.05.2011,7501
11.05.2011,7495
12.05.2011,7443
13.05.2011,7403
16.05.2011,7387
17.05.2011,7256
18.05.2011,7303
19.05.2011,7358
20.05.2011,7266
23.05.2011,7121
24.05.2011,7150
25.05.2011,7170
26.05.2011,7114
27.05.2011,7163
30.05.2011,7160
31.05.2011,7293
01.06.2011,7217
02.06.2011,7074
03.06.2011,7109
06.06.2011,7084
07.06.2011,7103
08.06.2011,7060
09.06.2011,7159
10.06.2011,7069
13.06.2011,7085
14.06.2011,7204
15.06.2011,7115
16.06.2011,7110
17.06.2011,7164
20.06.2011,7150
21.06.2011,7285
22.06.2011,7278
23.06.2011,7149
24.06.2011,7121
27.06.2011,7107
28.06.2011,7170
29.06.2011,7294
30.06.2011,7376
01.07.2011,7419
04.07.2011,7442
05.07.2011,7439
06.07.2011,7431
07.07.2011,7471
08.07.2011,7402
11.07.2011,7230
12.07.2011,7174
13.07.2011,7267
14.07.2011,7214
15.07.2011,7220
18.07.2011,7107
19.07.2011,7192
20.07.2011,7221
21.07.2011,7290
22.07.2011,7326
25.07.2011,7344
26.07.2011,7349
27.07.2011,7252
28.07.2011,7190
29.07.2011,7158
01.08.2011,6953
02.08.2011,6796
03.08.2011,6640
04.08.2011,6414
05.08.2011,6236
08.08.2011,5923
09.08.2011,5917
10.08.2011,5613
11.08.2011,5797
12.08.2011,5997
15.08.2011,6022
16.08.2011,5994
17.08.2011,5948
18.08.2011,5602
19.08.2011,5480
22.08.2011,5473
23.08.2011,5532
24.08.2011,5681
25.08.2011,5584
26.08.2011,5537
29.08.2011,5670
30.08.2011,5643
31.08.2011,5784
01.09.2011,5730
02.09.2011,5538
05.09.2011,5246
06.09.2011,5193
07.09.2011,5405
08.09.2011,5408
09.09.2011,5189
12.09.2011,5072
13.09.2011,5166
14.09.2011,5340
15.09.2011,5508
16.09.2011,5573
19.09.2011,5415
20.09.2011,5571
21.09.2011,5433
22.09.2011,5164
23.09.2011,5196
26.09.2011,5345
27.09.2011,5628
28.09.2011,5578
29.09.2011,5639
30.09.2011,5502
03.10.2011,5376
04.10.2011,5216
05.10.2011,5473
06.10.2011,5645
07.10.2011,5675
10.10.2011,5847
11.10.2011,5865
12.10.2011,5994
13.10.2011,5914
14.10.2011,5967
17.10.2011,5859
18.10.2011,5877
19.10.2011,5913
20.10.2011,5766
21.10.2011,5970
24.10.2011,6055
25.10.2011,6046
26.10.2011,6016
27.10.2011,6337
28.10.2011,6346
31.10.2011,6141
01.11.2011,5834
02.11.2011,5965
03.11.2011,6133
04.11.2011,5966
07.11.2011,5928
08.11.2011,5961
09.11.2011,5829
10.11.2011,5867
11.11.2011,6057
14.11.2011,5985
15.11.2011,5933
16.11.2011,5913
17.11.2011,5850
18.11.2011,5800
21.11.2011,5606
22.11.2011,5537
23.11.2011,5457
24.11.2011,5428
25.11.2011,5492
28.11.2011,5745
29.11.2011,5799
30.11.2011,6088
01.12.2011,6035
02.12.2011,6080
05.12.2011,6106
06.12.2011,6028
07.12.2011,5994
08.12.2011,5874
09.12.2011,5986
12.12.2011,5785
13.12.2011,5774
14.12.2011,5675
15.12.2011,5730
16.12.2011,5701
19.12.2011,5670
20.12.2011,5847
21.12.2011,5791
22.12.2011,5852
23.12.2011,5878
27.12.2011,5889
28.12.2011,5771
29.12.2011,5848
30.12.2011,5898
02.01.2012,6075
03.01.2012,6166
04.01.2012,6111
05.01.2012,6095
06.01.2012,6057
09.01.2012,6017
10.01.2012,6162
11.01.2012,6152
12.01.2012,6179
13.01.2012,6143
16.01.2012,6220
17.01.2012,6332
18.01.2012,6354
19.01.2012,6416
20.01.2012,6404
23.01.2012,6436
24.01.2012,6419
25.01.2012,6421
26.01.2012,6539
27.01.2012,6511
30.01.2012,6444
31.01.2012,6458
01.02.2012,6616
02.02.2012,6655
03.02.2012,6766
06.02.2012,6764
07.02.2012,6754
08.02.2012,6748
09.02.2012,6788
10.02.2012,6692
13.02.2012,6738
14.02.2012,6728
15.02.2012,6757
16.02.2012,6751
17.02.2012,6848
20.02.2012,6948
21.02.2012,6908
22.02.2012,6843
23.02.2012,6809
24.02.2012,6864
27.02.2012,6849
28.02.2012,6887
29.02.2012,6856
01.03.2012,6941
02.03.2012,6921
05.03.2012,6866
06.03.2012,6633
07.03.2012,6671
08.03.2012,6834
09.03.2012,6880
12.03.2012,6901
13.03.2012,6995
14.03.2012,7079
15.03.2012,7144
16.03.2012,7157
19.03.2012,7154
20.03.2012,7054
21.03.2012,7071
22.03.2012,6981
23.03.2012,6995
26.03.2012,7079
27.03.2012,7078
28.03.2012,6998
29.03.2012,6875
30.03.2012,6946
02.04.2012,7056
03.04.2012,6982
04.04.2012,6784
05.04.2012,6775
10.04.2012,6606
11.04.2012,6674
12.04.2012,6743
13.04.2012,6583
16.04.2012,6625
17.04.2012,6801
18.04.2012,6732
19.04.2012,6671
20.04.2012,6750
23.04.2012,6523
24.04.2012,6590
25.04.2012,6704
26.04.2012,6739
27.04.2012,6801
30.04.2012,6761
02.05.2012,6710
03.05.2012,6694
04.05.2012,6561
07.05.2012,6569
08.05.2012,6444
09.05.2012,6475
10.05.2012,6518
11.05.2012,6579
14.05.2012,6451
15.05.2012,6401
16.05.2012,6384
17.05.2012,6308
18.05.2012,6271
21.05.2012,6331
22.05.2012,6435
23.05.2012,6285
24.05.2012,6315
25.05.2012,6339
28.05.2012,6323
29.05.2012,6396
30.05.2012,6280
31.05.2012,6264
01.06.2012,6050
04.06.2012,5978
05.06.2012,5969
06.06.2012,6093
07.06.2012,6144
08.06.2012,6130
11.06.2012,6141
12.06.2012,6161
13.06.2012,6152
14.06.2012,6138
15.06.2012,6229
18.06.2012,6248
19.06.2012,6363
20.06.2012,6392
21.06.2012,6343
22.06.2012,6263
25.06.2012,6132
26.06.2012,6136
27.06.2012,6228
28.06.2012,6149
29.06.2012,6416
02.07.2012,6496
03.07.2012,6578
04.07.2012,6564
05.07.2012,6535
06.07.2012,6410
09.07.2012,6387
10.07.2012,6438
11.07.2012,6453
12.07.2012,6419
13.07.2012,6557
16.07.2012,6565
17.07.2012,6577
18.07.2012,6684
19.07.2012,6758
20.07.2012,6630
23.07.2012,6419
24.07.2012,6390
25.07.2012,6406
26.07.2012,6582
27.07.2012,6689
30.07.2012,6774
31.07.2012,6772
01.08.2012,6754
02.08.2012,6606
03.08.2012,6865
06.08.2012,6918
07.08.2012,6967
08.08.2012,6966
09.08.2012,6964
10.08.2012,6944
13.08.2012,6909
14.08.2012,6974
15.08.2012,6946
16.08.2012,6996
17.08.2012,7040
20.08.2012,7033
21.08.2012,7089
22.08.2012,7017
23.08.2012,6949
24.08.2012,6971
27.08.2012,7047
28.08.2012,7002
29.08.2012,7010
30.08.2012,6895
31.08.2012,6970
03.09.2012,7014
04.09.2012,6932
05.09.2012,6964
06.09.2012,7167
07.09.2012,7214
10.09.2012,7213
11.09.2012,7310
12.09.2012,7343
13.09.2012,7310
14.09.2012,7412
17.09.2012,7403
18.09.2012,7347
19.09.2012,7390
20.09.2012,7389
21.09.2012,7451
24.09.2012,7413
25.09.2012,7425
26.09.2012,7276
27.09.2012,7290
28.09.2012,7216
01.10.2012,7326
02.10.2012,7305
03.10.2012,7322
04.10.2012,7305
05.10.2012,7397
08.10.2012,7291
09.10.2012,7234
10.10.2012,7205
11.10.2012,7281
12.10.2012,7232
15.10.2012,7261
16.10.2012,7376
17.10.2012,7394
18.10.2012,7437
19.10.2012,7380
22.10.2012,7328
23.10.2012,7173
24.10.2012,7192
25.10.2012,7200
26.10.2012,7231
29.10.2012,7203
30.10.2012,7284
31.10.2012,7260
01.11.2012,7335
02.11.2012,7363
05.11.2012,7326
06.11.2012,7377
07.11.2012,7232
08.11.2012,7204
09.11.2012,7163
12.11.2012,7168
13.11.2012,7169
14.11.2012,7101
15.11.2012,7043
16.11.2012,6950
19.11.2012,7123
20.11.2012,7172
21.11.2012,7184
22.11.2012,7244
23.11.2012,7309
26.11.2012,7292
27.11.2012,7332
28.11.2012,7343
29.11.2012,7400
30.11.2012,7405
03.12.2012,7435
04.12.2012,7435
05.12.2012,7454
06.12.2012,7534
07.12.2012,7517
10.12.2012,7530
11.12.2012,7589
12.12.2012,7614
13.12.2012,7581
14.12.2012,7596
17.12.2012,7604
18.12.2012,7653
19.12.2012,7668
20.12.2012,7672
21.12.2012,7636
27.12.2012,7655
28.12.2012,7612
02.01.2013,7778
03.01.2013,7756
04.01.2013,7776
07.01.2013,7732
08.01.2013,7695
09.01.2013,7720
10.01.2013,7708
11.01.2013,7715
14.01.2013,7729
15.01.2013,7675
16.01.2013,7691
17.01.2013,7735
18.01.2013,7702
21.01.2013,7748
22.01.2013,7696
23.01.2013,7707
24.01.2013,7748
25.01.2013,7857
28.01.2013,7833
29.01.2013,7848
30.01.2013,7811
31.01.2013,7776
01.02.2013,7833
04.02.2013,7638
05.02.2013,7664
06.02.2013,7581
07.02.2013,7590
08.02.2013,7652
11.02.2013,7633
12.02.2013,7660
13.02.2013,7711
14.02.2013,7631
15.02.2013,7593
18.02.2013,7628
19.02.2013,7752
20.02.2013,7728
21.02.2013,7583
22.02.2013,7661
25.02.2013,7773
26.02.2013,7597
27.02.2013,7675
28.02.2013,7741
01.03.2013,7708
04.03.2013,7691
05.03.2013,7870
06.03.2013,7919
07.03.2013,7939
08.03.2013,7986
11.03.2013,7984
12.03.2013,7966
13.03.2013,7970
14.03.2013,8058
15.03.2013,8042
18.03.2013,8010
19.03.2013,7947
20.03.2013,8001
21.03.2013,7932
22.03.2013,7911
25.03.2013,7870
26.03.2013,7879
27.03.2013,7789
28.03.2013,7795
02.04.2013,7943
03.04.2013,7874
04.04.2013,7817
05.04.2013,7658
08.04.2013,7662
09.04.2013,7637
10.04.2013,7810
11.04.2013,7871
12.04.2013,7744
15.04.2013,7712
16.04.2013,7682
17.04.2013,7503
18.04.2013,7473
19.04.2013,7459
22.04.2013,7478
23.04.2013,7658
24.04.2013,7759
25.04.2013,7832
26.04.2013,7814
29.04.2013,7873
30.04.2013,7913
02.05.2013,7961
03.05.2013,8122
06.05.2013,8112
07.05.2013,8181
08.05.2013,8249
09.05.2013,8262
10.05.2013,8278
13.05.2013,8279
14.05.2013,8339
15.05.2013,8362
16.05.2013,8369
17.05.2013,8398
20.05.2013,8455
21.05.2013,8472
22.05.2013,8530
23.05.2013,8351
24.05.2013,8305
27.05.2013,8383
28.05.2013,8480
29.05.2013,8336
30.05.2013,8400
31.05.2013,8348
03.06.2013,8285
04.06.2013,8295
05.06.2013,8196
06.06.2013,8098
07.06.2013,8254
10.06.2013,8307
11.06.2013,8222
12.06.2013,8143
13.06.2013,8095
14.06.2013,8127
17.06.2013,8215
18.06.2013,8229
19.06.2013,8197
20.06.2013,7928
21.06.2013,7789
24.06.2013,7692
25.06.2013,7811
26.06.2013,7940
27.06.2013,7990
28.06.2013,7959
01.07.2013,7983
02.07.2013,7910
03.07.2013,7829
04.07.2013,7994
05.07.2013,7806
08.07.2013,7968
09.07.2013,8057
10.07.2013,8066
11.07.2013,8158
12.07.2013,8212
15.07.2013,8234
16.07.2013,8201
17.07.2013,8254
18.07.2013,8337
19.07.2013,8331
22.07.2013,8331
23.07.2013,8314
24.07.2013,8379
25.07.2013,8298
26.07.2013,8244
29.07.2013,8259
30.07.2013,8271
31.07.2013,8275
01.08.2013,8410
02.08.2013,8406
05.08.2013,8398
06.08.2013,8299
07.08.2013,8260
08.08.2013,8318
09.08.2013,8338
12.08.2013,8359
13.08.2013,8415
14.08.2013,8438
15.08.2013,8376
16.08.2013,8391
19.08.2013,8366
20.08.2013,8300
21.08.2013,8285
22.08.2013,8397
23.08.2013,8416
26.08.2013,8435
27.08.2013,8242
28.08.2013,8157
29.08.2013,8194
30.08.2013,8103
02.09.2013,8243
03.09.2013,8180
04.09.2013,8195
05.09.2013,8234
06.09.2013,8275
09.09.2013,8276
10.09.2013,8446
11.09.2013,8495
12.09.2013,8494
13.09.2013,8509
16.09.2013,8613
17.09.2013,8596
18.09.2013,8636
19.09.2013,8694
20.09.2013,8675
23.09.2013,8635
24.09.2013,8664
25.09.2013,8665
26.09.2013,8664
27.09.2013,8661
30.09.2013,8594
01.10.2013,8689
02.10.2013,8629
03.10.2013,8597
04.10.2013,8622
07.10.2013,8591
08.10.2013,8555
09.10.2013,8516
10.10.2013,8685
11.10.2013,8724
14.10.2013,8723
15.10.2013,8804
16.10.2013,8846
17.10.2013,8811
18.10.2013,8865
21.10.2013,8867
22.10.2013,8947
23.10.2013,8919
24.10.2013,8980
25.10.2013,8985
28.10.2013,8978
29.10.2013,9022
30.10.2013,9010
31.10.2013,9033
01.11.2013,9007
04.11.2013,9037
05.11.2013,9009
06.11.2013,9040
07.11.2013,9081
08.11.2013,9078
11.11.2013,9107
12.11.2013,9076
13.11.2013,9054
14.11.2013,9149
15.11.2013,9168
18.11.2013,9225
19.11.2013,9193
20.11.2013,9202
21.11.2013,9196
22.11.2013,9219
25.11.2013,9299
26.11.2013,9290
27.11.2013,9351
28.11.2013,9387
29.11.2013,9405
02.12.2013,9401
03.12.2013,9223
04.12.2013,9140
05.12.2013,9084
06.12.2013,9172
09.12.2013,9195
10.12.2013,9114
11.12.2013,9077
12.12.2013,9017
13.12.2013,9006
16.12.2013,9163
17.12.2013,9085
18.12.2013,9181
19.12.2013,9335
20.12.2013,9400
23.12.2013,9488
27.12.2013,9589
30.12.2013,9552
02.01.2014,9400
03.01.2014,9435
06.01.2014,9428
07.01.2014,9506
08.01.2014,9497
09.01.2014,9421
10.01.2014,9473
13.01.2014,9510
14.01.2014,9540
15.01.2014,9733
16.01.2014,9717
17.01.2014,9742
20.01.2014,9715
21.01.2014,9730
22.01.2014,9720
23.01.2014,9631
24.01.2014,9392
27.01.2014,9349
28.01.2014,9406
29.01.2014,9336
30.01.2014,9373
31.01.2014,9306
03.02.2014,9186
04.02.2014,9127
05.02.2014,9116
06.02.2014,9256
07.02.2014,9301
10.02.2014,9289
11.02.2014,9478
12.02.2014,9540
13.02.2014,9596
14.02.2014,9662
17.02.2014,9656
18.02.2014,9659
19.02.2014,9660
20.02.2014,9618
21.02.2014,9656
24.02.2014,9708
25.02.2014,9699
26.02.2014,9661
27.02.2014,9588
28.02.2014,9692
03.03.2014,9358
04.03.2014,9589
05.03.2014,9542
06.03.2014,9542
07.03.2014,9350
10.03.2014,9265
11.03.2014,9307
12.03.2014,9188
13.03.2014,9017
14.03.2014,9056
17.03.2014,9180
18.03.2014,9242
19.03.2014,9277
20.03.2014,9296
21.03.2014,9342
24.03.2014,9188
25.03.2014,9338
26.03.2014,9448
27.03.2014,9451
28.03.2014,9587
31.03.2014,9555
01.04.2014,9603
02.04.2014,9623
03.04.2014,9628
04.04.2014,9695
07.04.2014,9510
08.04.2014,9490
09.04.2014,9506
10.04.2014,9454
11.04.2014,9315
14.04.2014,9339
15.04.2014,9173
16.04.2014,9317
17.04.2014,9409
22.04.2014,9600
23.04.2014,9544
24.04.2014,9548
25.04.2014,9401
28.04.2014,9446
29.04.2014,9584
30.04.2014,9603
02.05.2014,9556
05.05.2014,9529
06.05.2014,9467
07.05.2014,9521
08.05.2014,9607
09.05.2014,9581
12.05.2014,9702
13.05.2014,9754
14.05.2014,9754
15.05.2014,9656
16.05.2014,9629
19.05.2014,9659
20.05.2014,9639
21.05.2014,9697
22.05.2014,9720
23.05.2014,9768
26.05.2014,9892
27.05.2014,9940
28.05.2014,9939
29.05.2014,9938
30.05.2014,9943
02.06.2014,9950
03.06.2014,9919
04.06.2014,9926
05.06.2014,9947
06.06.2014,9987
09.06.2014,10008
10.06.2014,10028
11.06.2014,9949
12.06.2014,9938
13.06.2014,9912
16.06.2014,9883
17.06.2014,9920
18.06.2014,9930
19.06.2014,10004
20.06.2014,9987
23.06.2014,9920
24.06.2014,9938
25.06.2014,9867
26.06.2014,9804
27.06.2014,9815
30.06.2014,9833
01.07.2014,9902
02.07.2014,9911
03.07.2014,10029
04.07.2014,10009
07.07.2014,9906
08.07.2014,9772
09.07.2014,9808
10.07.2014,9659
11.07.2014,9666
14.07.2014,9783
15.07.2014,9719
16.07.2014,9859
17.07.2014,9753
18.07.2014,9720
21.07.2014,9612
22.07.2014,9734
23.07.2014,9753
24.07.2014,9794
25.07.2014,9644
28.07.2014,9598
29.07.2014,9653
30.07.2014,9593
31.07.2014,9407
01.08.2014,9210
04.08.2014,9154
05.08.2014,9189
06.08.2014,9130
07.08.2014,9038
08.08.2014,9009
11.08.2014,9180
12.08.2014,9069
13.08.2014,9198
14.08.2014,9225
15.08.2014,9092
18.08.2014,9245
19.08.2014,9334
20.08.2014,9314
21.08.2014,9401
22.08.2014,9339
25.08.2014,9510
26.08.2014,9588
27.08.2014,9569
28.08.2014,9462
29.08.2014,9470
01.09.2014,9479
02.09.2014,9507
03.09.2014,9626
04.09.2014,9724
05.09.2014,9747
08.09.2014,9758
09.09.2014,9710
10.09.2014,9700
11.09.2014,9691
12.09.2014,9651
15.09.2014,9659
16.09.2014,9632
17.09.2014,9661
18.09.2014,9798
19.09.2014,9799
22.09.2014,9749
23.09.2014,9595
24.09.2014,9661
25.09.2014,9510
26.09.2014,9490
29.09.2014,9422
30.09.2014,9474
01.10.2014,9382
02.10.2014,9195
06.10.2014,9209
07.10.2014,9086
08.10.2014,8995
09.10.2014,9005
10.10.2014,8788
13.10.2014,8812
14.10.2014,8825
15.10.2014,8571
16.10.2014,8582
17.10.2014,8850
20.10.2014,8717
21.10.2014,8886
22.10.2014,8940
23.10.2014,9047
24.10.2014,8987
27.10.2014,8902
28.10.2014,9068
29.10.2014,9082
30.10.2014,9114
31.10.2014,9326
03.11.2014,9251
04.11.2014,9166
05.11.2014,9315
06.11.2014,9377
07.11.2014,9291
10.11.2014,9351
11.11.2014,9369
12.11.2014,9210
13.11.2014,9248
14.11.2014,9252
17.11.2014,9306
18.11.2014,9456
19.11.2014,9472
20.11.2014,9483
21.11.2014,9732
24.11.2014,9785
25.11.2014,9861
26.11.2014,9915
27.11.2014,9974
28.11.2014,9980
01.12.2014,9963
02.12.2014,9934
03.12.2014,9971
04.12.2014,9851
05.12.2014,10087
08.12.2014,10014
09.12.2014,9793
10.12.2014,9799
11.12.2014,9862
12.12.2014,9594
15.12.2014,9334
16.12.2014,9563
17.12.2014,9544
18.12.2014,9811
19.12.2014,9786
22.12.2014,9865
23.12.2014,9922
29.12.2014,9927
30.12.2014,9805
02.01.2015,9764
05.01.2015,9473
06.01.2015,9469
07.01.2015,9518
08.01.2015,9837
09.01.2015,9648
12.01.2015,9781
13.01.2015,9941
14.01.2015,9817
15.01.2015,10032
16.01.2015,10167
19.01.2015,10242
20.01.2015,10257
21.01.2015,10299
22.01.2015,10435
23.01.2015,10649
26.01.2015,10798
27.01.2015,10628
28.01.2015,10710
29.01.2015,10737
30.01.2015,10694
02.02.2015,10828
03.02.2015,10890
04.02.2015,10911
05.02.2015,10905
06.02.2015,10846
09.02.2015,10663
10.02.2015,10753
11.02.2015,10752
12.02.2015,10919
13.02.2015,10963
16.02.2015,10923
17.02.2015,10895
18.02.2015,10961
19.02.2015,11001
20.02.2015,11050
23.02.2015,11130
24.02.2015,11205
25.02.2015,11210
26.02.2015,11327
27.02.2015,11401
02.03.2015,11410
03.03.2015,11280
04.03.2015,11390
05.03.2015,11504
06.03.2015,11550
09.03.2015,11582
10.03.2015,11500
11.03.2015,11805
12.03.2015,11799
13.03.2015,11901
16.03.2015,12167
17.03.2015,11980
18.03.2015,11922
19.03.2015,11899
20.03.2015,12039
23.03.2015,11895
24.03.2015,12005
25.03.2015,11865
26.03.2015,11843
27.03.2015,11868
30.03.2015,12086
31.03.2015,11966
01.04.2015,12001
02.04.2015,11967
07.04.2015,12123
08.04.2015,12035
09.04.2015,12166
10.04.2015,12374
13.04.2015,12338
14.04.2015,12227
15.04.2015,12231
16.04.2015,11998
17.04.2015,11688
20.04.2015,11891
21.04.2015,11939
22.04.2015,11867
23.04.2015,11723
24.04.2015,11810
27.04.2015,12039
28.04.2015,11811
29.04.2015,11432
30.04.2015,11454
04.05.2015,11619
05.05.2015,11327
06.05.2015,11350
07.05.2015,11407
08.05.2015,11709
11.05.2015,11673
12.05.2015,11472
13.05.2015,11351
14.05.2015,11559
15.05.2015,11447
18.05.2015,11594
19.05.2015,11853
20.05.2015,11848
21.05.2015,11864
22.05.2015,11815
26.05.2015,11625
27.05.2015,11771
28.05.2015,11677
29.05.2015,11413
01.06.2015,11436
02.06.2015,11328
03.06.2015,11419
04.06.2015,11340
05.06.2015,11197
08.06.2015,11064
09.06.2015,11001
10.06.2015,11265
11.06.2015,11332
12.06.2015,11196
15.06.2015,10984
16.06.2015,11044
17.06.2015,10978
18.06.2015,11100
19.06.2015,11040
22.06.2015,11460
23.06.2015,11542
24.06.2015,11471
25.06.2015,11473
26.06.2015,11492
29.06.2015,11083
30.06.2015,10944
01.07.2015,11180
02.07.2015,11099
03.07.2015,11058
06.07.2015,10890
07.07.2015,10676
08.07.2015,10747
09.07.2015,10996
10.07.2015,11315
13.07.2015,11484
14.07.2015,11516
15.07.2015,11539
16.07.2015,11716
17.07.2015,11673
20.07.2015,11735
21.07.2015,11604
22.07.2015,11520
23.07.2015,11512
24.07.2015,11347
27.07.2015,11056
28.07.2015,11173
29.07.2015,11211
30.07.2015,11257
31.07.2015,11308
03.08.2015,11443
04.08.2015,11456
05.08.2015,11636
06.08.2015,11585
07.08.2015,11490
10.08.2015,11604
11.08.2015,11293
12.08.2015,10924
13.08.2015,11014
14.08.2015,10985
17.08.2015,10940
18.08.2015,10915
19.08.2015,10682
20.08.2015,10432
21.08.2015,10124
24.08.2015,9648
25.08.2015,10128
26.08.2015,9997
27.08.2015,10315
28.08.2015,10298
31.08.2015,10259
01.09.2015,10015
02.09.2015,10048
03.09.2015,10317
04.09.2015,10038
07.09.2015,10108
08.09.2015,10271
09.09.2015,10303
10.09.2015,10210
11.09.2015,10123
